"SE","tweets","APS","casos","estacao","data","tmin"
201246,70,"AP2.1",41,"santosdumont","2012-11-14",20.2
201247,64,"AP2.1",39,"santosdumont","2012-11-21",20.8571428571429
201248,74,"AP2.1",53,"santosdumont","2012-11-28",21.6666666666667
201249,86,"AP2.1",37,"santosdumont","2012-12-05",24
201250,86,"AP2.1",36,"santosdumont","2012-12-12",23.4285714285714
201251,71,"AP2.1",38,"santosdumont","2012-12-19",24.2857142857143
201252,72,"AP2.1",60,"santosdumont","2012-12-26",24.5
201301,96,"AP2.1",101,"santosdumont","2013-01-02",24.2857142857143
201302,135,"AP2.1",160,"santosdumont","2013-01-09",24.1428571428571
201303,212,"AP2.1",160,"santosdumont","2013-01-16",23
201304,195,"AP2.1",220,"santosdumont","2013-01-23",23
201305,185,"AP2.1",265,"santosdumont","2013-01-30",23.4285714285714
201306,184,"AP2.1",210,"santosdumont","2013-02-06",23
201307,224,"AP2.1",239,"santosdumont","2013-02-13",24.2857142857143
201308,440,"AP2.1",446,"santosdumont","2013-02-20",25.4
201309,473,"AP2.1",519,"santosdumont","2013-02-27",23.1666666666667
201310,474,"AP2.1",529,"santosdumont","2013-03-06",25
201311,659,"AP2.1",753,"santosdumont","2013-03-13",24.25
201312,869,"AP2.1",638,"santosdumont","2013-03-20",23.2
201313,852,"AP2.1",693,"santosdumont","2013-03-27",22.6666666666667
201314,932,"AP2.1",892,"santosdumont","2013-04-03",23.5
201315,1369,"AP2.1",971,"santosdumont","2013-04-10",23.2857142857143
201316,783,"AP2.1",820,"santosdumont","2013-04-17",20.7142857142857
201317,601,"AP2.1",631,"santosdumont","2013-04-24",19.8571428571429
201318,443,"AP2.1",528,"santosdumont","2013-05-01",21.5714285714286
201319,368,"AP2.1",386,"santosdumont","2013-05-08",18.8571428571429
201320,304,"AP2.1",252,"santosdumont","2013-05-15",20.7142857142857
201321,206,"AP2.1",153,"santosdumont","2013-05-22",20.1666666666667
201322,193,"AP2.1",101,"santosdumont","2013-05-29",20
201323,164,"AP2.1",87,"santosdumont","2013-06-05",20.4285714285714
201324,146,"AP2.1",61,"santosdumont","2013-06-12",20.6666666666667
201325,150,"AP2.1",42,"santosdumont","2013-06-19",21
201326,123,"AP2.1",41,"santosdumont","2013-06-26",20.8571428571429
201327,88,"AP2.1",31,"santosdumont","2013-07-03",19.3333333333333
201328,90,"AP2.1",16,"santosdumont","2013-07-10",18.1428571428571
201329,84,"AP2.1",22,"santosdumont","2013-07-17",20.5
201330,57,"AP2.1",10,"santosdumont","2013-07-24",18.6666666666667
201331,148,"AP2.1",17,"santosdumont","2013-07-31",17.1428571428571
201332,155,"AP2.1",8,"santosdumont","2013-08-07",20.5714285714286
201333,71,"AP2.1",11,"santosdumont","2013-08-14",18.2857142857143
201334,97,"AP2.1",7,"santosdumont","2013-08-21",20.4285714285714
201335,63,"AP2.1",3,"santosdumont","2013-08-28",18.7142857142857
201336,55,"AP2.1",14,"santosdumont","2013-09-04",20
201337,46,"AP2.1",7,"santosdumont","2013-09-11",20.7142857142857
201338,115,"AP2.1",6,"santosdumont","2013-09-18",22.5714285714286
201339,45,"AP2.1",8,"santosdumont","2013-09-25",19.6666666666667
201340,56,"AP2.1",5,"santosdumont","2013-10-02",21.5714285714286
201341,53,"AP2.1",6,"santosdumont","2013-10-09",19.5
201342,57,"AP2.1",7,"santosdumont","2013-10-16",21.3333333333333
201343,69,"AP2.1",7,"santosdumont","2013-10-23",22.5
201344,66,"AP2.1",14,"santosdumont","2013-10-30",21
201345,54,"AP2.1",6,"santosdumont","2013-11-06",20.3333333333333
201346,63,"AP2.1",8,"santosdumont","2013-11-13",22.7142857142857
201347,86,"AP2.1",17,"santosdumont","2013-11-20",21.1666666666667
201348,74,"AP2.1",21,"santosdumont","2013-11-27",22.8571428571429
201349,60,"AP2.1",18,"santosdumont","2013-12-04",22.2857142857143
201350,NA,"AP2.1",12,"santosdumont","2013-12-11",22.7142857142857
201351,NA,"AP2.1",2,"santosdumont","2013-12-18",22.1428571428571
201352,NA,"AP2.1",0,"santosdumont","2013-12-25",23.8571428571429
201401,27,"AP2.1",4,"santosdumont","2014-01-01",25.5
201402,64,"AP2.1",11,"santosdumont","2014-01-08",24.7142857142857
201403,82,"AP2.1",9,"santosdumont","2014-01-15",23.6666666666667
201404,76,"AP2.1",17,"santosdumont","2014-01-22",25
201405,91,"AP2.1",9,"santosdumont","2014-01-29",25.1666666666667
201406,65,"AP2.1",5,"santosdumont","2014-02-05",24.7142857142857
201407,77,"AP2.1",17,"santosdumont","2014-02-12",23.8571428571429
201408,68,"AP2.1",14,"santosdumont","2014-02-19",22.7142857142857
201409,77,"AP2.1",15,"santosdumont","2014-02-26",23.8571428571429
201410,75,"AP2.1",6,"santosdumont","2014-03-05",23.5
201411,66,"AP2.1",10,"santosdumont","2014-03-12",24
201412,92,"AP2.1",15,"santosdumont","2014-03-19",23.8333333333333
201413,63,"AP2.1",8,"santosdumont","2014-03-26",22.7142857142857
201414,65,"AP2.1",9,"santosdumont","2014-04-02",23.6666666666667
201415,76,"AP2.1",4,"santosdumont","2014-04-09",23.1666666666667
201416,62,"AP2.1",9,"santosdumont","2014-04-16",21.8571428571429
201417,64,"AP2.1",6,"santosdumont","2014-04-23",22.4285714285714
201418,107,"AP2.1",11,"santosdumont","2014-04-30",19.6666666666667
201419,159,"AP2.1",8,"santosdumont","2014-05-07",22.1428571428571
201420,114,"AP2.1",1,"santosdumont","2014-05-14",19.5714285714286
201421,92,"AP2.1",3,"santosdumont","2014-05-21",21.8333333333333
201422,80,"AP2.1",1,"santosdumont","2014-05-28",20.1428571428571
201423,55,"AP2.1",6,"santosdumont","2014-06-04",20.7142857142857
201424,62,"AP2.1",3,"santosdumont","2014-06-11",21.7142857142857
201425,63,"AP2.1",4,"santosdumont","2014-06-18",20
201426,80,"AP2.1",8,"santosdumont","2014-06-25",19.1428571428571
201427,44,"AP2.1",2,"santosdumont","2014-07-02",20.4285714285714
201428,62,"AP2.1",5,"santosdumont","2014-07-09",19.8571428571429
201429,55,"AP2.1",4,"santosdumont","2014-07-16",19.1428571428571
201430,60,"AP2.1",1,"santosdumont","2014-07-23",19.2857142857143
201431,64,"AP2.1",7,"santosdumont","2014-07-30",18.4285714285714
201432,64,"AP2.1",2,"santosdumont","2014-08-06",18.5714285714286
201433,42,"AP2.1",5,"santosdumont","2014-08-13",18.7142857142857
201434,47,"AP2.1",2,"santosdumont","2014-08-20",19.7142857142857
201435,81,"AP2.1",5,"santosdumont","2014-08-27",20
201436,46,"AP2.1",2,"santosdumont","2014-09-03",19.5714285714286
201437,45,"AP2.1",4,"santosdumont","2014-09-10",20
201438,57,"AP2.1",6,"santosdumont","2014-09-17",20.6
201439,80,"AP2.1",5,"santosdumont","2014-09-24",20.5
201440,65,"AP2.1",2,"santosdumont","2014-10-01",20.3333333333333
201441,143,"AP2.1",2,"santosdumont","2014-10-08",19.4285714285714
201442,105,"AP2.1",3,"santosdumont","2014-10-15",20.4285714285714
201443,88,"AP2.1",16,"santosdumont","2014-10-22",20.7142857142857
201444,58,"AP2.1",5,"santosdumont","2014-10-29",22.2857142857143
201445,55,"AP2.1",3,"santosdumont","2014-11-05",22
201446,47,"AP2.1",4,"santosdumont","2014-11-12",20.6666666666667
201447,50,"AP2.1",3,"santosdumont","2014-11-19",20.1666666666667
201448,46,"AP2.1",7,"santosdumont","2014-11-26",22
201449,40,"AP2.1",5,"santosdumont","2014-12-03",22.1428571428571
201450,46,"AP2.1",5,"santosdumont","2014-12-10",22.8571428571429
201451,28,"AP2.1",4,"santosdumont","2014-12-17",22.7142857142857
201452,40,"AP2.1",0,"santosdumont","2014-12-24",24.4285714285714
201453,39,"AP2.1",7,"santosdumont","2014-12-31",26.1428571428571
201501,37,"AP2.1",2,"santosdumont","2015-01-07",24.8571428571429
201502,51,"AP2.1",2,"santosdumont","2015-01-14",26.5714285714286
201503,62,"AP2.1",1,"santosdumont","2015-01-21",26.1428571428571
201504,48,"AP2.1",NA,"santosdumont","2015-01-28",26
201001,NA,"AP2.2",2,"santosdumont","2010-01-06",25.4285714285714
201002,NA,"AP2.2",3,"santosdumont","2010-01-13",25.2857142857143
201003,NA,"AP2.2",2,"santosdumont","2010-01-20",24.2857142857143
201004,NA,"AP2.2",1,"santosdumont","2010-01-27",24.1666666666667
201005,NA,"AP2.2",5,"santosdumont","2010-02-03",25.4285714285714
201006,NA,"AP2.2",1,"santosdumont","2010-02-10",25.7142857142857
201007,NA,"AP2.2",5,"santosdumont","2010-02-17",24.4285714285714
201008,NA,"AP2.2",4,"santosdumont","2010-02-24",24.5714285714286
201009,NA,"AP2.2",1,"santosdumont","2010-03-03",22.1428571428571
201010,NA,"AP2.2",4,"santosdumont","2010-03-10",24.8571428571429
201011,NA,"AP2.2",2,"santosdumont","2010-03-17",23.8571428571429
201012,NA,"AP2.2",3,"santosdumont","2010-03-24",25.8571428571429
201013,NA,"AP2.2",1,"santosdumont","2010-03-31",24.1428571428571
201014,NA,"AP2.2",2,"santosdumont","2010-04-07",21.2857142857143
201015,NA,"AP2.2",3,"santosdumont","2010-04-14",21.7142857142857
201016,NA,"AP2.2",2,"santosdumont","2010-04-21",24.4285714285714
201017,NA,"AP2.2",9,"santosdumont","2010-04-28",22.5714285714286
201018,NA,"AP2.2",14,"santosdumont","2010-05-05",22.8571428571429
201019,NA,"AP2.2",5,"santosdumont","2010-05-12",20.7142857142857
201020,NA,"AP2.2",8,"santosdumont","2010-05-19",21.2857142857143
201021,NA,"AP2.2",8,"santosdumont","2010-05-26",21.2857142857143
201022,NA,"AP2.2",7,"santosdumont","2010-06-02",19.7142857142857
201023,NA,"AP2.2",3,"santosdumont","2010-06-09",18.4285714285714
201024,NA,"AP2.2",6,"santosdumont","2010-06-16",17.8571428571429
201025,NA,"AP2.2",1,"santosdumont","2010-06-23",19.2857142857143
201026,NA,"AP2.2",6,"santosdumont","2010-06-30",19.7142857142857
201027,NA,"AP2.2",2,"santosdumont","2010-07-07",20.1428571428571
201028,NA,"AP2.2",1,"santosdumont","2010-07-14",21
201029,NA,"AP2.2",2,"santosdumont","2010-07-21",20.7142857142857
201030,NA,"AP2.2",1,"santosdumont","2010-07-28",20.5
201031,NA,"AP2.2",8,"santosdumont","2010-08-04",20
201032,NA,"AP2.2",2,"santosdumont","2010-08-11",19.4285714285714
201033,NA,"AP2.2",2,"santosdumont","2010-08-18",17.2857142857143
201034,NA,"AP2.2",4,"santosdumont","2010-08-25",20
201035,NA,"AP2.2",3,"santosdumont","2010-09-01",21.4285714285714
201036,NA,"AP2.2",3,"santosdumont","2010-09-08",19.7142857142857
201037,NA,"AP2.2",4,"santosdumont","2010-09-15",20.5714285714286
201038,NA,"AP2.2",2,"santosdumont","2010-09-22",20.2857142857143
201039,NA,"AP2.2",5,"santosdumont","2010-09-29",21.5
201040,NA,"AP2.2",3,"santosdumont","2010-10-06",20.5714285714286
201041,NA,"AP2.2",2,"santosdumont","2010-10-13",19.1428571428571
201042,NA,"AP2.2",3,"santosdumont","2010-10-20",20.5714285714286
201043,NA,"AP2.2",3,"santosdumont","2010-10-27",21.1428571428571
201044,NA,"AP2.2",3,"santosdumont","2010-11-03",22
201045,NA,"AP2.2",5,"santosdumont","2010-11-10",21
201046,NA,"AP2.2",3,"santosdumont","2010-11-17",21.1666666666667
201047,NA,"AP2.2",7,"santosdumont","2010-11-24",23
201048,NA,"AP2.2",3,"santosdumont","2010-12-01",25
201049,NA,"AP2.2",4,"santosdumont","2010-12-08",24.4285714285714
201050,NA,"AP2.2",7,"santosdumont","2010-12-15",24.5714285714286
201051,NA,"AP2.2",8,"santosdumont","2010-12-22",25
201052,NA,"AP2.2",6,"santosdumont","2010-12-29",23.8571428571429
201101,NA,"AP2.2",14,"santosdumont","2011-01-05",24.7142857142857
201102,NA,"AP2.2",15,"santosdumont","2011-01-12",24.8571428571429
201103,60,"AP2.2",12,"santosdumont","2011-01-19",25.7142857142857
201104,73,"AP2.2",26,"santosdumont","2011-01-26",24.8571428571429
201105,108,"AP2.2",36,"santosdumont","2011-02-02",24
201106,203,"AP2.2",55,"santosdumont","2011-02-09",24.7142857142857
201107,218,"AP2.2",62,"santosdumont","2011-02-16",24.1428571428571
201108,248,"AP2.2",69,"santosdumont","2011-02-23",24
201109,251,"AP2.2",58,"santosdumont","2011-03-02",23
201110,196,"AP2.2",51,"santosdumont","2011-03-09",23
201111,324,"AP2.2",90,"santosdumont","2011-03-16",23.4285714285714
201112,695,"AP2.2",179,"santosdumont","2011-03-23",22.5
201113,800,"AP2.2",191,"santosdumont","2011-03-30",23.5714285714286
201114,789,"AP2.2",300,"santosdumont","2011-04-06",23.2857142857143
201115,808,"AP2.2",285,"santosdumont","2011-04-13",24.4285714285714
201116,639,"AP2.2",240,"santosdumont","2011-04-20",23.5714285714286
201117,621,"AP2.2",235,"santosdumont","2011-04-27",22.1428571428571
201118,526,"AP2.2",228,"santosdumont","2011-05-04",22.2857142857143
201119,671,"AP2.2",158,"santosdumont","2011-05-11",21.1428571428571
201120,450,"AP2.2",122,"santosdumont","2011-05-18",19
201121,289,"AP2.2",96,"santosdumont","2011-05-25",19
201122,244,"AP2.2",72,"santosdumont","2011-06-01",18.8571428571429
201123,159,"AP2.2",37,"santosdumont","2011-06-08",17.8571428571429
201124,152,"AP2.2",26,"santosdumont","2011-06-15",18.5714285714286
201125,130,"AP2.2",19,"santosdumont","2011-06-22",19.7142857142857
201126,174,"AP2.2",21,"santosdumont","2011-06-29",18.8571428571429
201127,109,"AP2.2",15,"santosdumont","2011-07-06",16.5714285714286
201128,89,"AP2.2",8,"santosdumont","2011-07-13",17.4285714285714
201129,95,"AP2.2",7,"santosdumont","2011-07-20",20.5714285714286
201130,76,"AP2.2",8,"santosdumont","2011-07-27",19.1428571428571
201131,56,"AP2.2",1,"santosdumont","2011-08-03",18.8571428571429
201132,57,"AP2.2",2,"santosdumont","2011-08-10",19.5714285714286
201133,75,"AP2.2",1,"santosdumont","2011-08-17",19.8333333333333
201134,43,"AP2.2",3,"santosdumont","2011-08-24",19.1428571428571
201135,91,"AP2.2",1,"santosdumont","2011-08-31",19.1428571428571
201136,58,"AP2.2",4,"santosdumont","2011-09-07",19.5
201137,59,"AP2.2",2,"santosdumont","2011-09-14",19.4285714285714
201138,42,"AP2.2",11,"santosdumont","2011-09-21",19.5714285714286
201139,54,"AP2.2",5,"santosdumont","2011-09-28",19
201140,68,"AP2.2",6,"santosdumont","2011-10-05",20.6666666666667
201141,61,"AP2.2",12,"santosdumont","2011-10-12",21.1428571428571
201142,88,"AP2.2",12,"santosdumont","2011-10-19",18.8571428571429
201143,101,"AP2.2",19,"santosdumont","2011-10-26",19.6666666666667
201144,81,"AP2.2",7,"santosdumont","2011-11-02",18.1428571428571
201145,82,"AP2.2",15,"santosdumont","2011-11-09",20.1666666666667
201146,85,"AP2.2",6,"santosdumont","2011-11-16",20.7142857142857
201147,71,"AP2.2",14,"santosdumont","2011-11-23",20.7142857142857
201148,97,"AP2.2",10,"santosdumont","2011-11-30",20.8571428571429
201149,78,"AP2.2",15,"santosdumont","2011-12-07",21.4285714285714
201150,98,"AP2.2",22,"santosdumont","2011-12-14",22
201151,107,"AP2.2",22,"santosdumont","2011-12-21",23.4285714285714
201152,61,"AP2.2",25,"santosdumont","2011-12-28",22
201201,140,"AP2.2",43,"santosdumont","2012-01-04",22
201202,102,"AP2.2",36,"santosdumont","2012-01-11",22.7142857142857
201203,125,"AP2.2",35,"santosdumont","2012-01-18",23.1428571428571
201204,77,"AP2.2",39,"santosdumont","2012-01-25",22
201205,86,"AP2.2",54,"santosdumont","2012-02-01",22
201206,87,"AP2.2",55,"santosdumont","2012-02-08",22.8571428571429
201207,120,"AP2.2",64,"santosdumont","2012-02-15",23
201208,102,"AP2.2",65,"santosdumont","2012-02-22",23
201209,222,"AP2.2",100,"santosdumont","2012-02-29",23.8571428571429
201210,242,"AP2.2",142,"santosdumont","2012-03-07",22.8571428571429
201211,206,"AP2.2",124,"santosdumont","2012-03-14",23
201212,252,"AP2.2",129,"santosdumont","2012-03-21",23
201213,267,"AP2.2",206,"santosdumont","2012-03-28",22.7142857142857
201214,262,"AP2.2",198,"santosdumont","2012-04-04",23.4285714285714
201215,300,"AP2.2",224,"santosdumont","2012-04-11",23.3333333333333
201216,442,"AP2.2",244,"santosdumont","2012-04-18",22.2857142857143
201217,556,"AP2.2",259,"santosdumont","2012-04-25",22.5
201218,429,"AP2.2",290,"santosdumont","2012-05-02",20
201219,561,"AP2.2",243,"santosdumont","2012-05-09",20.7142857142857
201220,437,"AP2.2",213,"santosdumont","2012-05-16",18.8571428571429
201221,323,"AP2.2",203,"santosdumont","2012-05-23",19.7142857142857
201222,377,"AP2.2",204,"santosdumont","2012-05-30",21.7142857142857
201223,271,"AP2.2",137,"santosdumont","2012-06-06",21.1428571428571
201224,215,"AP2.2",141,"santosdumont","2012-06-13",20.1428571428571
201225,162,"AP2.2",100,"santosdumont","2012-06-20",21.4285714285714
201226,169,"AP2.2",57,"santosdumont","2012-06-27",19.7142857142857
201227,148,"AP2.2",67,"santosdumont","2012-07-04",20.8333333333333
201228,147,"AP2.2",37,"santosdumont","2012-07-11",18.3333333333333
201229,94,"AP2.2",29,"santosdumont","2012-07-18",18
201230,66,"AP2.2",31,"santosdumont","2012-07-25",20.4285714285714
201231,90,"AP2.2",28,"santosdumont","2012-08-01",20.5714285714286
201232,84,"AP2.2",37,"santosdumont","2012-08-08",18.8571428571429
201233,63,"AP2.2",35,"santosdumont","2012-08-15",20.1666666666667
201234,56,"AP2.2",16,"santosdumont","2012-08-22",18.8333333333333
201235,63,"AP2.2",17,"santosdumont","2012-08-29",18.5714285714286
201236,53,"AP2.2",12,"santosdumont","2012-09-05",18.7142857142857
201237,84,"AP2.2",9,"santosdumont","2012-09-12",20.7142857142857
201238,69,"AP2.2",8,"santosdumont","2012-09-19",21.1666666666667
201239,49,"AP2.2",16,"santosdumont","2012-09-26",17
201240,52,"AP2.2",8,"santosdumont","2012-10-03",19.7142857142857
201241,48,"AP2.2",3,"santosdumont","2012-10-10",21.3333333333333
201242,63,"AP2.2",9,"santosdumont","2012-10-17",20.2857142857143
201243,87,"AP2.2",10,"santosdumont","2012-10-24",22.1666666666667
201244,60,"AP2.2",14,"santosdumont","2012-10-31",22.5714285714286
201245,53,"AP2.2",10,"santosdumont","2012-11-07",21.8
201246,70,"AP2.2",7,"santosdumont","2012-11-14",20.2
201247,64,"AP2.2",10,"santosdumont","2012-11-21",20.8571428571429
201248,74,"AP2.2",4,"santosdumont","2012-11-28",21.6666666666667
201249,86,"AP2.2",6,"santosdumont","2012-12-05",24
201250,86,"AP2.2",9,"santosdumont","2012-12-12",23.4285714285714
201251,71,"AP2.2",6,"santosdumont","2012-12-19",24.2857142857143
201252,72,"AP2.2",7,"santosdumont","2012-12-26",24.5
201301,96,"AP2.2",39,"santosdumont","2013-01-02",24.2857142857143
201302,135,"AP2.2",82,"santosdumont","2013-01-09",24.1428571428571
201303,212,"AP2.2",70,"santosdumont","2013-01-16",23
201304,195,"AP2.2",82,"santosdumont","2013-01-23",23
201305,185,"AP2.2",109,"santosdumont","2013-01-30",23.4285714285714
201306,184,"AP2.2",128,"santosdumont","2013-02-06",23
201307,224,"AP2.2",171,"santosdumont","2013-02-13",24.2857142857143
201308,440,"AP2.2",290,"santosdumont","2013-02-20",25.4
201309,473,"AP2.2",300,"santosdumont","2013-02-27",23.1666666666667
201310,474,"AP2.2",232,"santosdumont","2013-03-06",25
201311,659,"AP2.2",302,"santosdumont","2013-03-13",24.25
201312,869,"AP2.2",386,"santosdumont","2013-03-20",23.2
201313,852,"AP2.2",339,"santosdumont","2013-03-27",22.6666666666667
201314,932,"AP2.2",384,"santosdumont","2013-04-03",23.5
201315,1369,"AP2.2",460,"santosdumont","2013-04-10",23.2857142857143
201316,783,"AP2.2",419,"santosdumont","2013-04-17",20.7142857142857
201317,601,"AP2.2",306,"santosdumont","2013-04-24",19.8571428571429
201318,443,"AP2.2",195,"santosdumont","2013-05-01",21.5714285714286
201319,368,"AP2.2",202,"santosdumont","2013-05-08",18.8571428571429
201320,304,"AP2.2",111,"santosdumont","2013-05-15",20.7142857142857
201321,206,"AP2.2",82,"santosdumont","2013-05-22",20.1666666666667
201322,193,"AP2.2",22,"santosdumont","2013-05-29",20
201323,164,"AP2.2",24,"santosdumont","2013-06-05",20.4285714285714
201324,146,"AP2.2",16,"santosdumont","2013-06-12",20.6666666666667
201325,150,"AP2.2",19,"santosdumont","2013-06-19",21
201326,123,"AP2.2",7,"santosdumont","2013-06-26",20.8571428571429
201327,88,"AP2.2",7,"santosdumont","2013-07-03",19.3333333333333
201328,90,"AP2.2",2,"santosdumont","2013-07-10",18.1428571428571
201329,84,"AP2.2",1,"santosdumont","2013-07-17",20.5
201330,57,"AP2.2",5,"santosdumont","2013-07-24",18.6666666666667
201331,148,"AP2.2",4,"santosdumont","2013-07-31",17.1428571428571
201332,155,"AP2.2",4,"santosdumont","2013-08-07",20.5714285714286
201333,71,"AP2.2",1,"santosdumont","2013-08-14",18.2857142857143
201334,97,"AP2.2",0,"santosdumont","2013-08-21",20.4285714285714
201335,63,"AP2.2",0,"santosdumont","2013-08-28",18.7142857142857
201336,55,"AP2.2",1,"santosdumont","2013-09-04",20
201337,46,"AP2.2",2,"santosdumont","2013-09-11",20.7142857142857
201338,115,"AP2.2",2,"santosdumont","2013-09-18",22.5714285714286
201339,45,"AP2.2",4,"santosdumont","2013-09-25",19.6666666666667
201340,56,"AP2.2",1,"santosdumont","2013-10-02",21.5714285714286
201341,53,"AP2.2",2,"santosdumont","2013-10-09",19.5
201342,57,"AP2.2",3,"santosdumont","2013-10-16",21.3333333333333
201343,69,"AP2.2",0,"santosdumont","2013-10-23",22.5
201344,66,"AP2.2",0,"santosdumont","2013-10-30",21
201345,54,"AP2.2",3,"santosdumont","2013-11-06",20.3333333333333
201346,63,"AP2.2",2,"santosdumont","2013-11-13",22.7142857142857
201347,86,"AP2.2",3,"santosdumont","2013-11-20",21.1666666666667
201348,74,"AP2.2",0,"santosdumont","2013-11-27",22.8571428571429
201349,60,"AP2.2",0,"santosdumont","2013-12-04",22.2857142857143
201350,NA,"AP2.2",3,"santosdumont","2013-12-11",22.7142857142857
201351,NA,"AP2.2",1,"santosdumont","2013-12-18",22.1428571428571
201352,NA,"AP2.2",0,"santosdumont","2013-12-25",23.8571428571429
201401,27,"AP2.2",8,"santosdumont","2014-01-01",25.5
201402,64,"AP2.2",13,"santosdumont","2014-01-08",24.7142857142857
201403,82,"AP2.2",20,"santosdumont","2014-01-15",23.6666666666667
201404,76,"AP2.2",10,"santosdumont","2014-01-22",25
201405,91,"AP2.2",4,"santosdumont","2014-01-29",25.1666666666667
201406,65,"AP2.2",9,"santosdumont","2014-02-05",24.7142857142857
201407,77,"AP2.2",14,"santosdumont","2014-02-12",23.8571428571429
201408,68,"AP2.2",2,"santosdumont","2014-02-19",22.7142857142857
201409,77,"AP2.2",12,"santosdumont","2014-02-26",23.8571428571429
201410,75,"AP2.2",5,"santosdumont","2014-03-05",23.5
201411,66,"AP2.2",9,"santosdumont","2014-03-12",24
201412,92,"AP2.2",11,"santosdumont","2014-03-19",23.8333333333333
201413,63,"AP2.2",17,"santosdumont","2014-03-26",22.7142857142857
201414,65,"AP2.2",3,"santosdumont","2014-04-02",23.6666666666667
201415,76,"AP2.2",2,"santosdumont","2014-04-09",23.1666666666667
201416,62,"AP2.2",5,"santosdumont","2014-04-16",21.8571428571429
201417,64,"AP2.2",7,"santosdumont","2014-04-23",22.4285714285714
201418,107,"AP2.2",2,"santosdumont","2014-04-30",19.6666666666667
201419,159,"AP2.2",4,"santosdumont","2014-05-07",22.1428571428571
201420,114,"AP2.2",6,"santosdumont","2014-05-14",19.5714285714286
201421,92,"AP2.2",8,"santosdumont","2014-05-21",21.8333333333333
201422,80,"AP2.2",0,"santosdumont","2014-05-28",20.1428571428571
201423,55,"AP2.2",3,"santosdumont","2014-06-04",20.7142857142857
201424,62,"AP2.2",0,"santosdumont","2014-06-11",21.7142857142857
201425,63,"AP2.2",7,"santosdumont","2014-06-18",20
201426,80,"AP2.2",5,"santosdumont","2014-06-25",19.1428571428571
201427,44,"AP2.2",1,"santosdumont","2014-07-02",20.4285714285714
201428,62,"AP2.2",5,"santosdumont","2014-07-09",19.8571428571429
201429,55,"AP2.2",7,"santosdumont","2014-07-16",19.1428571428571
201430,60,"AP2.2",2,"santosdumont","2014-07-23",19.2857142857143
201431,64,"AP2.2",7,"santosdumont","2014-07-30",18.4285714285714
201432,64,"AP2.2",12,"santosdumont","2014-08-06",18.5714285714286
201433,42,"AP2.2",9,"santosdumont","2014-08-13",18.7142857142857
201434,47,"AP2.2",2,"santosdumont","2014-08-20",19.7142857142857
201435,81,"AP2.2",3,"santosdumont","2014-08-27",20
201436,46,"AP2.2",6,"santosdumont","2014-09-03",19.5714285714286
201437,45,"AP2.2",6,"santosdumont","2014-09-10",20
201438,57,"AP2.2",3,"santosdumont","2014-09-17",20.6
201439,80,"AP2.2",3,"santosdumont","2014-09-24",20.5
201440,65,"AP2.2",7,"santosdumont","2014-10-01",20.3333333333333
201441,143,"AP2.2",17,"santosdumont","2014-10-08",19.4285714285714
201442,105,"AP2.2",6,"santosdumont","2014-10-15",20.4285714285714
201443,88,"AP2.2",8,"santosdumont","2014-10-22",20.7142857142857
201444,58,"AP2.2",12,"santosdumont","2014-10-29",22.2857142857143
201445,55,"AP2.2",6,"santosdumont","2014-11-05",22
201446,47,"AP2.2",11,"santosdumont","2014-11-12",20.6666666666667
201447,50,"AP2.2",9,"santosdumont","2014-11-19",20.1666666666667
201448,46,"AP2.2",5,"santosdumont","2014-11-26",22
201449,40,"AP2.2",9,"santosdumont","2014-12-03",22.1428571428571
201450,46,"AP2.2",2,"santosdumont","2014-12-10",22.8571428571429
201451,28,"AP2.2",1,"santosdumont","2014-12-17",22.7142857142857
201452,40,"AP2.2",2,"santosdumont","2014-12-24",24.4285714285714
201453,39,"AP2.2",1,"santosdumont","2014-12-31",26.1428571428571
201501,37,"AP2.2",2,"santosdumont","2015-01-07",24.8571428571429
201502,51,"AP2.2",1,"santosdumont","2015-01-14",26.5714285714286
201503,62,"AP2.2",2,"santosdumont","2015-01-21",26.1428571428571
201504,48,"AP2.2",NA,"santosdumont","2015-01-28",26
201001,NA,"AP3.1",0,"galeao","2010-01-06",25.1666666666667
201002,NA,"AP3.1",0,"galeao","2010-01-13",24.4285714285714
201003,NA,"AP3.1",1,"galeao","2010-01-20",23.8571428571429
201004,NA,"AP3.1",1,"galeao","2010-01-27",23.7142857142857
201005,NA,"AP3.1",2,"galeao","2010-02-03",25.1428571428571
201006,NA,"AP3.1",1,"galeao","2010-02-10",24.6666666666667
201007,NA,"AP3.1",2,"galeao","2010-02-17",24.5714285714286
201008,NA,"AP3.1",1,"galeao","2010-02-24",23.3333333333333
201009,NA,"AP3.1",1,"galeao","2010-03-03",21.5714285714286
201010,NA,"AP3.1",3,"galeao","2010-03-10",23.5714285714286
201011,NA,"AP3.1",1,"galeao","2010-03-17",22.5714285714286
201012,NA,"AP3.1",4,"galeao","2010-03-24",23.5714285714286
201013,NA,"AP3.1",3,"galeao","2010-03-31",23.1428571428571
201014,NA,"AP3.1",3,"galeao","2010-04-07",20
201015,NA,"AP3.1",2,"galeao","2010-04-14",19.7142857142857
201016,NA,"AP3.1",5,"galeao","2010-04-21",22.4285714285714
201017,NA,"AP3.1",4,"galeao","2010-04-28",21
201018,NA,"AP3.1",4,"galeao","2010-05-05",20.7142857142857
201019,NA,"AP3.1",3,"galeao","2010-05-12",18.5
201020,NA,"AP3.1",1,"galeao","2010-05-19",19.1428571428571
