"SE","tweets","APS","casos","estacao","data","tmin","tmed","tmax","umin","umed","umax","pressaomin","pressaomed","pressaomax"
201238,69,"AP1",14,"santosdumont","2012-09-19",21.1666666666667,25.5570175438597,31.1666666666667,52.5714285714286,73.1187134502924,92.2857142857143,1009.83333333333,1012.42339181287,1015.16666666667
201239,49,"AP1",12,"santosdumont","2012-09-26",17,-46.5835600907029,25.2857142857143,50.3333333333333,67.8083333333333,87.5,1020.33333333333,715.783900226757,1024
201240,52,"AP1",11,"santosdumont","2012-10-03",19.7142857142857,24.8571428571429,28.4285714285714,52.5714285714286,67.2380952380952,86.7142857142857,1013.57142857143,1015.88095238095,1018
201241,48,"AP1",4,"santosdumont","2012-10-10",21.3333333333333,25.1310916179337,29,55.8571428571429,71.1687552213868,89.2857142857143,1010.66666666667,-144.71783625731,1017.33333333333
201242,63,"AP1",12,"santosdumont","2012-10-17",20.2857142857143,24.0072529809372,27.5714285714286,58.1428571428571,74.0133287764867,91.4285714285714,1013,1014.93062200957,1017.14285714286
201243,87,"AP1",4,"santosdumont","2012-10-24",22.1666666666667,-58.371945952294,29.8571428571429,59.8333333333333,77.0623097064913,93.3333333333333,1008.8,576.557951223968,1013.57142857143
201244,60,"AP1",10,"santosdumont","2012-10-31",22.5714285714286,25.2114904801327,28,71.1428571428571,82.3183157473516,94.1428571428571,878.285714285714,1004.01541731402,1013
201245,53,"AP1",12,"santosdumont","2012-11-07",21.8,-126.617376775272,26,79.4,87.2070175438596,96.6,1010,671.451127819549,1014.14285714286
201246,70,"AP1",5,"santosdumont","2012-11-14",20.2,-1254.6048796233,25.2857142857143,67.2,81.4335087719298,96.4,1010.75,512.164012303486,1014.57142857143
201247,64,"AP1",5,"santosdumont","2012-11-21",20.8571428571429,24.5079365079365,27.8571428571429,63.2857142857143,78.1417233560091,96.5714285714286,881,1006.45691609977,1015.28571428571
201248,74,"AP1",7,"santosdumont","2012-11-28",21.6666666666667,-118.910317460317,27.2857142857143,69.5,82.987037037037,96.1666666666667,1010.5,278.392857142857,1014.85714285714
201249,86,"AP1",10,"santosdumont","2012-12-05",24,-51.8168460366603,32,59.3333333333333,74.6846691893132,93.3333333333333,1008.5,923.229053024719,1012.85714285714
201250,86,"AP1",9,"santosdumont","2012-12-12",23.4285714285714,27.062030075188,30.8571428571429,67.2857142857143,80.8595238095238,95.8571428571429,1007,519.898412698413,1010
201251,71,"AP1",11,"santosdumont","2012-12-19",24.2857142857143,28.4310873337189,32.7142857142857,60,77.0656665702718,95.8571428571429,1007.4,616.138136205899,1011
201252,72,"AP1",8,"santosdumont","2012-12-26",24.5,-50.1457811194653,33.2857142857143,56.6666666666667,72.672514619883,94.3333333333333,1008,835.544695071011,1012
201301,96,"AP1",14,"santosdumont","2013-01-02",24.2857142857143,27.9511278195489,31.1428571428571,64.4285714285714,78.2790309106099,95.8571428571429,1011.4,-539.501670843776,1015.57142857143
201302,135,"AP1",48,"santosdumont","2013-01-09",24.1428571428571,27.5793292755699,31,63,76.1623344074472,90.5714285714286,1008.2,472.068409118033,1012
201303,212,"AP1",58,"santosdumont","2013-01-16",23,-45.2045053108963,30.7142857142857,64.1666666666667,82.5549986076302,96,1009,391.783768946175,1012
201304,195,"AP1",44,"santosdumont","2013-01-23",23,-97.6408308320208,30.4285714285714,61.6666666666667,76.8928362573099,92.5,1009.5,875.167522396241,1014.57142857143
201305,185,"AP1",53,"santosdumont","2013-01-30",23.4285714285714,26.0746449456976,28.7142857142857,71.4285714285714,82.2907268170426,93.4285714285714,1011.75,131.20806182122,1015.57142857143
201306,184,"AP1",50,"santosdumont","2013-02-06",23,-49.2459899749373,29.7142857142857,69.3333333333333,84.328581871345,95,1011.6,726.322305764411,1014
201307,224,"AP1",85,"santosdumont","2013-02-13",24.2857142857143,28.7301587301587,32.5714285714286,62.4285714285714,76.0484126984127,91.8571428571429,1008.42857142857,1010.57777777778,1012.71428571429
201308,440,"AP1",185,"santosdumont","2013-02-20",25.4,29.583660130719,33.6,58,72.1704014939309,89.5714285714286,1010.2,1011.69673202614,1013.2
201309,473,"AP1",174,"santosdumont","2013-02-27",23.1666666666667,-103.575374041164,30.4285714285714,64.5,80.1526315789474,95,1011.4,704.827063871801,1015.28571428571
201310,474,"AP1",170,"santosdumont","2013-03-06",25,-231.996962102225,32.1428571428571,63.1666666666667,78.261208576998,94,1010.75,372.369408369408,1014.71428571429
201311,659,"AP1",249,"santosdumont","2013-03-13",24.25,-417.107212475634,31,66,82.0789473684211,97,828.8,906.821150097466,1014.66666666667
201312,869,"AP1",248,"santosdumont","2013-03-20",23.2,-93.1941659704817,29.6666666666667,69.8333333333333,82.0916109718741,95,1012.6,948.505917571707,1015.66666666667
201313,852,"AP1",242,"santosdumont","2013-03-27",22.6666666666667,25.6771885521886,28.8333333333333,68.4285714285714,80.8385281385281,96.5714285714286,786.5,716.902104377104,1016.5
201314,932,"AP1",348,"santosdumont","2013-04-03",23.5,-109.977324263039,29.4285714285714,68.6666666666667,83.037037037037,93.1666666666667,1012.66666666667,926.302721088435,1015.71428571429
201315,1369,"AP1",350,"santosdumont","2013-04-10",23.2857142857143,26.0998329156224,29.7142857142857,65.7142857142857,79.3199665831245,89.5714285714286,1011.57142857143,1013.46115288221,1015.28571428571
201316,783,"AP1",345,"santosdumont","2013-04-17",20.7142857142857,23.7394557823129,26.8571428571429,59.4285714285714,74.2239229024943,90.7142857142857,1013.85714285714,1015.68333333333,1017.42857142857
201317,601,"AP1",218,"santosdumont","2013-04-24",19.8571428571429,23.3915032679739,27.4285714285714,59,77.5924836601307,92.2857142857143,1018.28571428571,1019.82476990796,1021.57142857143
201318,443,"AP1",231,"santosdumont","2013-05-01",21.5714285714286,25.1251879699248,29.2857142857143,58,78.7572263993317,95.7142857142857,1013.71428571429,1015.18997493734,1016.85714285714
201319,368,"AP1",150,"santosdumont","2013-05-08",18.8571428571429,22.9362536776724,26.5714285714286,57.4285714285714,73.3422687152664,90.8571428571429,1015.83333333333,812.359267734554,1019.85714285714
201320,304,"AP1",128,"santosdumont","2013-05-15",20.7142857142857,24.343658058189,28,60.4285714285714,79.6947531873161,95.7142857142857,1013.6,654.671853546911,1019.57142857143
201321,206,"AP1",77,"santosdumont","2013-05-22",20.1666666666667,23.4014202172097,26.8333333333333,62.4285714285714,76.4557823129252,92.4285714285714,1013.33333333333,1015.27777777778,1017
201322,193,"AP1",50,"santosdumont","2013-05-29",20,23.2165135059872,26.5,61.8571428571429,77.516350399809,94.8571428571429,1012,920.44917850181,1017.66666666667
201323,164,"AP1",27,"santosdumont","2013-06-05",20.4285714285714,23.4659684926602,27.4285714285714,65.8571428571429,82.5115288220551,95.7142857142857,1017.16666666667,787.38709273183,1020.28571428571
201324,146,"AP1",20,"santosdumont","2013-06-12",20.6666666666667,23.7399122807018,28.3333333333333,55.1428571428571,78.7548872180451,95.7142857142857,1017.6,911.813157894737,1020.33333333333
201325,150,"AP1",19,"santosdumont","2013-06-19",21,24.287880415324,28.4285714285714,56.7142857142857,78.0324382384533,92.7142857142857,1011.85714285714,1014.75864661654,1017.57142857143
201326,123,"AP1",3,"santosdumont","2013-06-26",20.8571428571429,23.7733082706767,27.4285714285714,65.1428571428571,83.1860902255639,96.5714285714286,1015.28571428571,1017.05,1018.71428571429
201327,88,"AP1",7,"santosdumont","2013-07-03",19.3333333333333,-107.642399830746,26.2857142857143,61.5,83.2169521024784,97.1666666666667,1018,639.293808655839,1022.42857142857
201328,90,"AP1",4,"santosdumont","2013-07-10",18.1428571428571,22.4111414900889,26.8571428571429,61.5714285714286,84.188995215311,100,1018.85714285714,1021.62474367738,1023.42857142857
201329,84,"AP1",7,"santosdumont","2013-07-17",20.5,-105.907347915243,29.1428571428571,64.6666666666667,89.2105263157895,100,1011.6,864.613943950786,1017.28571428571
201330,57,"AP1",2,"santosdumont","2013-07-24",18.6666666666667,-3614.11408730159,-1408.85714285714,64,83.2216666666667,96,1016.2,297.848558897243,1021.71428571429
201331,148,"AP1",8,"santosdumont","2013-07-31",17.1428571428571,20.8054336014862,24.5714285714286,58.7142857142857,78.220643391696,94,1017.71428571429,1019.51801268907,1021.57142857143
201332,155,"AP1",2,"santosdumont","2013-08-07",20.5714285714286,23.3854278553527,27.2857142857143,58,77.8563909774436,89.8571428571429,1014.57142857143,1016.37352309345,1018.28571428571
201333,71,"AP1",0,"santosdumont","2013-08-14",18.2857142857143,21.193145200664,23.5714285714286,61.5714285714286,74.3151222211373,86,871.571428571429,1011.61989389057,1021
201334,97,"AP1",3,"santosdumont","2013-08-21",20.4285714285714,23.0921052631579,26.1428571428571,58.2857142857143,73.493984962406,86.7142857142857,1018,1019.99661654135,1022.42857142857
201335,63,"AP1",0,"santosdumont","2013-08-28",18.7142857142857,21.4360902255639,24.2857142857143,59.1428571428571,73.5187969924812,84.4285714285714,1017.14285714286,1019.48120300752,1022.14285714286
201336,55,"AP1",4,"santosdumont","2013-09-04",20,23.1023391812865,26.1666666666667,59.1428571428571,74.4266917293233,87.7142857142857,1014.6,634.873464912281,1020.33333333333
201337,46,"AP1",4,"santosdumont","2013-09-11",20.7142857142857,24.393984962406,27.4285714285714,55.1428571428571,71.1522556390977,85.2857142857143,1017.14285714286,1018.98007518797,1020.85714285714
201338,115,"AP1",1,"santosdumont","2013-09-18",22.5714285714286,25.8312030075188,29.1428571428571,58,73.6808270676692,91.7142857142857,1010.4,769.696240601504,1016.57142857143
201339,45,"AP1",6,"santosdumont","2013-09-25",19.6666666666667,22.1083333333333,24.6666666666667,58.8571428571429,71.272574292875,85.4285714285714,1014.16666666667,1016.59780701754,1018.66666666667
201340,56,"AP1",0,"santosdumont","2013-10-02",21.5714285714286,23.5253018910914,25.7142857142857,70,81.2075529733424,94,1011.83333333333,942.480110991765,1016.85714285714
201341,53,"AP1",2,"santosdumont","2013-10-09",19.5,-53.1127819548872,25.2857142857143,53.5,66.4561403508772,79.8333333333333,888.142857142857,1014.51127819549,1023.28571428571
201342,57,"AP1",2,"santosdumont","2013-10-16",21.3333333333333,-41.2561752867016,26.2857142857143,63,78.3833537125642,90.5,1011.5,355.376381104276,1015
201343,69,"AP1",1,"santosdumont","2013-10-23",22.5,25.7009398496241,28.8333333333333,66.8571428571429,80.2637665592553,95,1011.5,1013.8107978279,1015.66666666667
201344,66,"AP1",2,"santosdumont","2013-10-30",21,23.6369495166488,27,53.7142857142857,67.9455782312925,82.5714285714286,1013.85714285714,1016.12602935911,1018.57142857143
201345,54,"AP1",2,"santosdumont","2013-11-06",20.3333333333333,23.3346738057264,26.5,66.2857142857143,79.9960095042802,92.7142857142857,1009.5,496.564726209463,1016.66666666667
201346,63,"AP1",2,"santosdumont","2013-11-13",22.7142857142857,27.5631168256776,32.7142857142857,46,66.3968271519134,89.2857142857143,1011,937.385676375813,1014.85714285714
201347,86,"AP1",4,"santosdumont","2013-11-20",21.1666666666667,26.2521929824561,30.8333333333333,57.8333333333333,74.3859649122807,92,1010.25,543.71798245614,1014
201348,74,"AP1",3,"santosdumont","2013-11-27",22.8571428571429,24.7934658073756,27.5714285714286,71.2857142857143,84.2021661296097,94.2857142857143,1007.75,-152.569119226638,1012.85714285714
201349,60,"AP1",6,"santosdumont","2013-12-04",22.2857142857143,25.9648325358852,29.2857142857143,69.1428571428571,81.8586466165413,95.8571428571429,1007,472.919241285031,1013
201350,NA,"AP1",2,"santosdumont","2013-12-11",22.7142857142857,25.420274288205,29.2857142857143,66.1428571428571,81.5556749015396,93.2857142857143,1009.25,175.8556795716,1012.57142857143
201351,NA,"AP1",3,"santosdumont","2013-12-18",22.1428571428571,24.6954887218045,27.2857142857143,69.7142857142857,82.3109022556391,95.7142857142857,1007.85714285714,1009.13082706767,1010.28571428571
201352,NA,"AP1",0,"santosdumont","2013-12-25",23.8571428571429,26.4413533834586,29.2857142857143,71.2857142857143,84.5432330827068,95.7142857142857,1007.71428571429,1009.1507518797,1010.28571428571
201401,27,"AP1",6,"santosdumont","2014-01-01",25.5,-35.810970608339,33.4285714285714,58,78.0969298245614,91.5,1006.83333333333,930.073889268626,1010.71428571429
201402,64,"AP1",12,"santosdumont","2014-01-08",24.7142857142857,28.6459899749373,32.7142857142857,54.7142857142857,70.3738242665487,87.1428571428571,1010.42857142857,1012.77415597818,1014.71428571429
201403,82,"AP1",5,"santosdumont","2014-01-15",23.6666666666667,-32.5582080200501,30.4285714285714,60.3333333333333,75.9504385964912,93.3333333333333,1011.8,699.613972431078,1015.57142857143
201404,76,"AP1",12,"santosdumont","2014-01-22",25,28.4298245614035,31.3333333333333,59.7142857142857,74.2406015037594,91.1428571428571,1009.5,1011.17543859649,1012.66666666667
201405,91,"AP1",9,"santosdumont","2014-01-29",25.1666666666667,28.740350877193,32,53.4285714285714,68.4545112781955,85.5714285714286,1012,1013.96973684211,1015.83333333333
201406,65,"AP1",11,"santosdumont","2014-02-05",24.7142857142857,28.8943609022556,32.7142857142857,49.4285714285714,64.6233082706767,84.1428571428571,1010.14285714286,1012.05563909774,1014.85714285714
201407,77,"AP1",9,"santosdumont","2014-02-12",23.8571428571429,28.2105263157895,32.4285714285714,45.7142857142857,64.203007518797,83,1008.85714285714,1079.54135338346,2315.71428571429
201408,68,"AP1",3,"santosdumont","2014-02-19",22.7142857142857,25.803007518797,29.2857142857143,60.8571428571429,77.7793233082707,95.8571428571429,1012,1013.86766917293,1015.28571428571
201409,77,"AP1",9,"santosdumont","2014-02-26",23.8571428571429,28.1007518796992,31.5714285714286,51.5714285714286,68.6052631578947,90.2857142857143,1009,853.603383458647,1012.71428571429
201410,75,"AP1",5,"santosdumont","2014-03-05",23.5,-53.8758264709393,28.4285714285714,68,83.1136173767753,95.1666666666667,1011.25,613.144062537296,1014.28571428571
201411,66,"AP1",6,"santosdumont","2014-03-12",24,27.4828947368421,30.6666666666667,59.7142857142857,74.9571428571429,92.7142857142857,1011.66666666667,1013.31710526316,1015
201412,92,"AP1",13,"santosdumont","2014-03-19",23.8333333333333,28.1420217209691,33.3333333333333,46.8571428571429,67.797350519155,88.5714285714286,1008.8,835.823725981621,1012.83333333333
201413,63,"AP1",7,"santosdumont","2014-03-26",22.7142857142857,25.2125280734303,27.8571428571429,66.7142857142857,81.3072779350975,94.8571428571429,1015.75,778.129028740683,1018.57142857143
201414,65,"AP1",6,"santosdumont","2014-04-02",23.6666666666667,26.1530701754386,29,68.2857142857143,82.5033834586466,93.4285714285714,1013.66666666667,1015.39254385965,1017
201415,76,"AP1",10,"santosdumont","2014-04-09",23.1666666666667,-110.302345148586,29.2857142857143,60,78.119298245614,94.1666666666667,1010.5,863.184693877551,1014.85714285714
201416,62,"AP1",2,"santosdumont","2014-04-16",21.8571428571429,23.8466442079224,26.4285714285714,75.8571428571429,89.5202909872083,99.1428571428571,1012,421.693648894965,1016.57142857143
201417,64,"AP1",7,"santosdumont","2014-04-23",22.4285714285714,24.9559466848941,27.8571428571429,62.4285714285714,78.4834586466165,93,1013.16666666667,942.991319207109,1015.85714285714
201418,88,"AP1",1,"santosdumont","2014-04-30",19.6666666666667,23.0151072124756,26.1666666666667,53,70.5480367585631,89.2857142857143,1014.16666666667,1017.60721247563,1020
201419,159,"AP1",4,"santosdumont","2014-05-07",22.1428571428571,24.5220730397422,27.5714285714286,66,81.1084317937701,93.2857142857143,861.833333333333,843.164876476907,1017.42857142857
201420,114,"AP1",5,"santosdumont","2014-05-14",19.5714285714286,22.6314954051796,25.2857142857143,62.1428571428571,76.4243943191312,92.2857142857143,1015.57142857143,1017.63195488722,1019.57142857143
201421,92,"AP1",6,"santosdumont","2014-05-21",21.8333333333333,24.7763931888545,27.3333333333333,65,79.140645731977,93.4285714285714,1012.5,1014.36150670795,1016.5
201422,80,"AP1",2,"santosdumont","2014-05-28",20.1428571428571,22.1562438705459,24.1428571428571,68.7142857142857,81.3909284079765,93.2857142857143,1016.25,429.257518796992,1019.28571428571
201423,61,"AP1",6,"santosdumont","2014-06-04",20.7142857142857,23.3446294307197,26.4285714285714,58.5714285714286,75.4895094880057,88,1010.57142857143,1012.4096670247,1014.42857142857
201424,62,"AP1",5,"santosdumont","2014-06-11",21.7142857142857,24.5895962732919,28.1428571428571,61.7142857142857,76.8620119138426,90.8571428571429,1017.5,777.431154879954,1022.28571428571
201425,63,"AP1",4,"santosdumont","2014-06-18",20,22.6950379867047,28.8333333333333,50.2857142857143,81.6999898249898,92.4285714285714,1019,879.370785849953,1023.16666666667
201426,80,"AP1",6,"santosdumont","2014-06-25",19.1428571428571,22.8708791208791,29.1428571428571,51,77.0673076923077,93.1428571428571,1016.57142857143,1018.10851648352,1020
201427,49,"AP1",4,"santosdumont","2014-07-02",20.4285714285714,23.8117478604345,30.4285714285714,55.1428571428571,81.6314812376564,97.4285714285714,1017.2,898.285800965548,1019.42857142857
201428,62,"AP1",4,"santosdumont","2014-07-09",19.8571428571429,22.6073187895848,27.5714285714286,59.1428571428571,80.3991907107671,94,1018.83333333333,912.870689655172,1023.57142857143
201429,55,"AP1",2,"santosdumont","2014-07-16",19.1428571428571,22.6701218036622,27.2857142857143,44.7142857142857,67.8378841655239,84.4285714285714,1020.28571428571,1022.16748003549,1024.42857142857
201430,60,"AP1",1,"santosdumont","2014-07-23",19.2857142857143,21.9345892203035,24.5714285714286,53.5714285714286,70.0430997573855,82.5714285714286,1018.2,688.208410636982,1022.28571428571
201431,64,"AP1",2,"santosdumont","2014-07-30",18.4285714285714,20.5373015873016,23,66.8571428571429,81.2865079365079,93.1428571428571,1021.33333333333,808.434487734488,1025.14285714286
201432,64,"AP1",0,"santosdumont","2014-08-06",18.5714285714286,21.7626710763357,25,48.2857142857143,71.1353284396763,91.5714285714286,1017.66666666667,877.4979027184,1023
201433,42,"AP1",7,"santosdumont","2014-08-13",18.7142857142857,21.6963142964696,24.4285714285714,59.8333333333333,74.4381509191292,89.3333333333333,1019.4,887.639926326262,1024.57142857143
201434,47,"AP1",0,"santosdumont","2014-08-20",19.7142857142857,22.5022182786158,25,63,78.596461509505,93.1428571428571,1018,1019.77236428168,1021.71428571429
201435,81,"AP1",0,"santosdumont","2014-08-27",20,-101.648829431438,25.8571428571429,47.3333333333333,68.4471217188608,88.3333333333333,1014,834.89384528515,1018.42857142857
201436,46,"AP1",1,"santosdumont","2014-09-03",19.5714285714286,22.9392998306042,26.7142857142857,48.1428571428571,68.9697910784867,87.7142857142857,1014.42857142857,1017.26453980802,1020.42857142857
201437,45,"AP1",2,"santosdumont","2014-09-10",20,23.5845500255438,27.8571428571429,47.2857142857143,69.9404425801941,88.2857142857143,1015.57142857143,1017.51974940174,1019.85714285714
201438,57,"AP1",1,"santosdumont","2014-09-17",20.6,23.6059288537549,26.4,54.8571428571429,74.014277647818,91.4285714285714,1013.8,1015.94703557312,1018.6
